,sentence,with_sentence,without_sentence,difference
29,"‘Alas!’ he said, ‘what
will become of me?’ He could not go back to his own home, so he went to
a strange village, and employed himself in keeping sheep.",2.7640196363871636,3.005163094024974,0.24114345763781042
30,"Many a time
did he walk round and round as near to the hated castle as he dared go,
but all in vain; he heard or saw nothing of Jorinda.",2.7745258134664947,2.9508285679768043,0.17630275451030952
31,"At last he dreamt one night that he found a beautiful purple flower,
and that in the middle of it lay a costly pearl; and he dreamt that he
plucked the flower, and went with it in his hand into the castle, and
that everything he touched with it was disenchanted, and that there he
found his Jorinda again.",2.510798863002232,2.9486073085239957,0.43780844552176346
32,"In the morning when he awoke, he began to search over hill and dale for
this pretty flower; and eight long days he sought for it in vain: but
on the ninth day, early in the morning, he found the beautiful purple
flower; and in the middle of it was a large dewdrop, as big as a costly
pearl.",2.47783685499622,2.9802840038012435,0.5024471488050235
33,"Then he plucked the flower, and set out and travelled day and
night, till he came again to the castle.",2.790752577861953,2.9332842586016414,0.14253168073968858
34,"He walked nearer than a hundred paces to it, and yet he did not become
fixed as before, but found that he could go quite close up to the door.",2.6039893206428077,2.976994233972886,0.3730049133300781
35,Jorindel was very glad indeed to see this.,2.870457130142405,2.9254874056401636,0.05503027549775874
36,"Then he touched the door with
the flower, and it sprang open; so that he went in through the court,
and listened when he heard so many birds singing.",2.5933246527777776,2.927490776909722,0.33416612413194446
37,"At last he came to the
chamber where the fairy sat, with the seven hundred birds singing in
the seven hundred cages.",2.7075021844161182,3.0192183645148027,0.3117161800986845
38,"When she saw Jorindel she was very angry, and
screamed with rage; but she could not come within two yards of him, for
the flower he held in his hand was his safeguard.",2.4213408487706096,2.9962296749185198,0.5748888261479101
39,"He looked around at
the birds, but alas!",2.995598801043855,3.0741664341517856,0.07856763310793058
40,"there were many, many nightingales, and how then
should he find out which was his Jorinda?",2.582930388274016,3.0983954535590277,0.5154650652850115
41,"While he was thinking what to
do, he saw the fairy had taken down one of the cages, and was making the
best of her way off through the door.",2.112968081519717,3.1235889253162203,1.0106208437965032
42,"He ran or flew after her, touched
the cage with the flower, and Jorinda stood before him, and threw her
arms round his neck looking as beautiful as ever, as beautiful as when
they walked together in the wood.",0.5978148713403818,3.2256195691167093,2.6278046977763276
43,"Then he touched all the other birds with the flower, so that they all
took their old forms again; and he took Jorinda home, where they were
married, and lived happily together many years: and so did a good many
other lads, whose maidens had been forced to sing in the old fairy’s
cages by themselves, much longer than they liked.",1.4800848960876465,0.6479520797729492,-0.8321328163146973
