,label,sentence
36,1,"Dummling asked him what he was taking to heart so
sorely, and he answered: ‘I have such a great thirst and cannot quench
it; cold water I cannot stand, a barrel of wine I have just emptied, but
that to me is like a drop on a hot stone!’

‘There, I can help you,’ said Dummling, ‘just come with me and you shall
be satisfied.’

He led him into the king’s cellar, and the man bent over the huge
barrels, and drank and drank till his loins hurt, and before the day was
out he had emptied all the barrels."
37,1,"Then Dummling asked once more
for his bride, but the king was vexed that such an ugly fellow, whom
everyone called Dummling, should take away his daughter, and he made a
new condition; he must first find a man who could eat a whole mountain
of bread."
38,1,"Dummling did not think long, but went straight into the
forest, where in the same place there sat a man who was tying up his
body with a strap, and making an awful face, and saying: ‘I have eaten a
whole ovenful of rolls, but what good is that when one has such a hunger
as I?"
39,1,"My stomach remains empty, and I must tie myself up if I am not to
die of hunger.’

At this Dummling was glad, and said: ‘Get up and come with me; you shall
eat yourself full.’ He led him to the king’s palace where all the
flour in the whole Kingdom was collected, and from it he caused a huge
mountain of bread to be baked."
40,1,"The man from the forest stood before it,
began to eat, and by the end of one day the whole mountain had vanished."
41,1,"Then Dummling for the third time asked for his bride; but the king again
sought a way out, and ordered a ship which could sail on land and on
water."
42,1,"‘As soon as you come sailing back in it,’ said he, ‘you shall
have my daughter for wife.’

Dummling went straight into the forest, and there sat the little grey
man to whom he had given his cake."
43,1,"When he heard what Dummling wanted,
he said: ‘Since you have given me to eat and to drink, I will give you
the ship; and I do all this because you once were kind to me.’ Then he
gave him the ship which could sail on land and water, and when the king
saw that, he could no longer prevent him from having his daughter."
44,1,"The
wedding was celebrated, and after the king’s death, Dummling inherited
his kingdom and lived for a long time contentedly with his wife."
45,1,[*] Simpleton
