,label,sentence
48,1,Bratje so vsi veseli odhiteli z njo na ladjo ter zajadrali na odprto morje.
49,1,"Ko pa se je zmaj prebudil in opazil, da ni več kraljične pri njem, je naglo priplaval za njimi ter besno puhal skozi nos."
50,1,"Ko pa se je ravno dvignil nad ladjo in se hotel vreči nanjo, je lovec nastavil puško ter ga ustrelil naravnost v srce."
51,1,Zmaj je obležal mrtev.
52,1,"Bil pa je tako velik in silen, da je pri padcu raztreščil vso ladjo."
53,1,"Bratje so srečno ujeli še nekaj desk, ki so se jih oklenili in plavali po širokem morju."
54,1,"V tej hudi stiski pa je krojač, ne bodi len, vzel svojo čudežno šivanko, sešil v največji naglici z nekaj velikimi šivi deske drugo k drugi, sedel nanje in zbral j ladijske kose."
55,1,"Nato je sešil še te, da je bila v kratkem času ladja spet dobra za jadranje."
56,1,In tako so se lahko srečno vrnili domov.
57,1,"Ko je kralj spet zagledal svojo hčer, je zavladalo veliko veselje."
58,1,"Bratom pa je dejal: »Eden izmed vas naj jo dobi za ženo, udiočite se sami med 4,eboj.« Tedaj je nastal hud spor med njimi, kajti vsak jo je hotel dobiti zase."
59,1,"Zvezdogledec je rekel: »Če jaz kraljične ne bi bil opazil, bi bile vse vaše umetnosti zaman."
60,1,"Zato je moja.« Tat pa je rekel: »Če bi je jaz ne izmaknil zmaju, bi vam vse nič ne pomagalo!"
61,1,"Zato je moja.« Lovec pa: »Saj bi vas bil zmaj s kraljično vred raztrgal, če ga jaz ne hi bil zadel s kroglo."
62,1,"Zato je moja.« Krojač je rekel: »In če vam jaz ne bi bil skrpal ladje, bi bili klavrno utonili."
63,1,"Zato je moja.« Ko je bilo tako, je odločil kralj: »Vsakdo izmed vas ima enako pravico, a ker vsakdo deklice ne more dobiti, je ne bo dobil nobeden izmed vas."
64,1,"Za nagrado pa dam nji in vam vsakemu del kraljestva.« Odločitev  je ugajala bratom in rekli so: »Bolje je tako, kakor pa da bi se sprli.« Tako je dobil vsak en del kraljestva."
65,1,In živeli so srečni in zadovoljni s svojim očetom še veliko let.
