,label,sentence
117,1,"Oh, kako grozansko je zavreščala stara!"
118,1,A nič ni pomagalo.
119,1,Čarovnica je morala zgoreti.
120,1,"Metka je jadrno stekla naravnost k Janku, odprla njegov hlevček in zaklicala: »Janko, rešena sva, stara čarovnica je mrtva!« Janko je skočil ven kakor ptička iz kletke, če ji odpreš vratca."
121,1,Kako sta se veselila!
122,1,"Vrgla sta se drug drugemu okoli vratu, poskakovala in se poljubljala!"
123,1,"In ker se jima ni bilo treba ničesar več bati, sta šla v čarovničino hišo."
124,1,Tam pa so bili po vseh kotih zabojčki z biseri in dragulji.
125,1,"»Ti so pa veliko boljši kakor kamenčki,« je rekel Janko in si jih natlačil v žepe, kolikor je mogel."
126,1,"»Tudi jaz bi rada kaj prinesla domov,« je rekla Metka ter si z njimi napolnila svoj predpasniček."
127,1,"»Zdaj pa jo pobrišiva od tod,« je dejal Janko, »da prideva iz tega čarovniškega gozda.« a nekaj Ko sta hodila ur, sta prišla do velike vode."
128,1,"»Saj ne moreva čez videti.« ,« je dejal Janko, »ne brvi ne mostu ni videti.«
 »Tudi nobene barčice ni na vodi,« mu je odgovorila Metka »tamle pa plava bela račka."
129,1,"Če jo poprosim, nama bo gotovo Pomagala čez vodo.« Vzkliknila je: »Račka, ljuba račka ti, ker ni mostička ne brvi, midva prosiva lepo, da naju prepelješ čez vodo.« In račka je res priplavala in Janko ji je sedel na hrbet in rekel sestrici, naj sede zraven njega."
130,1,"»Ne,« je odgovorila Metka, »to bi bilo za račko pretežko, drugega za drugim naju bo.« In dobra račka je res storila tako in ko sta bila srečno na drugem bregu in ko sta še nekaj časa hodila, se jima je zazdel gozd čedalje bolj znan in domač."
131,1,In nazadnje sta od daleč zagledala hišo svojega očeta.
132,1,"Začela sta teči, planila sta v sobo in se vrgla očetu okrog vratu."
133,1,"Odkar je revni drvar pustil svoja otroka v gozdu, ni imel niti trenutka miru in pokoja več."
134,1,Njegova hudobna žena pa je bila medtem umrla.
135,1,"Metka je stresla iz svojega predpasnička bisere in dragulje, da so se kar trkljali po izbi."
136,1,Janko pa
