,label,sentence
26,1,"Tako sem utrujen.« Kraljeva hči pa ni znala ne kuriti ne kuhati in prosjak je moral pomagati, da je za silo šlo."
27,1,"Ko sta použila svojo pičlo večerjico, sta legla spat."
28,1,"Zjutraj je prosjak že navsezgodaj dvignil svojo ženo na noge, ker je morala pospravljati."
29,1,"Nekaj dni sta živela tako, kakor je pač šlo."
30,1,Pri tem pa sta porabila svojo zalogo.
31,1,"Zato je rekel mož: »Žena, ne gre več tako, da bi samo jedla in nič ne zaslužila."
32,1,Košare boš pletla.« Šel je in narezal vrbovih šib ter jih prinesel domov.
33,1,"Začela je plesti, toda trdo vrbovje ji je do krvi ranilo občutljive roke."
34,1,"»Vidim, da ti ne gre,« je rekel mož, »rajši se loti presti, nemara znaš to bolje.« Sedla je h kolovratu in poskusila presti, toda trda nit se ji je kmalu zarezala v mehke prste, da se je pocedila kri iz njih."
35,1,"»Sama vidiš, da nisi za nobeno rabo, slabo sem jo skupil s teboj,« je rekel mož in dodal: »Poskusil bom začeti še trgovino z lonci in lončeno posodo."
36,1,"Sedela boš na trgu in ponujala blago na prodaj.« »Oh,« je pomislila, »če pridejo na trg ljudje iz dežele mojega očzia in me vidijo, da sedim tam in ponujam na prodaj, kako se mi bojo posmehovali!« Toda nič ni pomagalo, morala se je vdati, če ni hotela od lakote umreti."
37,1,Prvikrat je šlo dobro.
38,1,"Ljudje so namreč radi kupovali pri ženi, ki je bila lepa, ter plačevali, kar je zahtevala."
39,1,"Res, marsikdo ji je dal denar, lonce pa kar pustil."
40,1,"Tako sta živela s pridobljenim, dokler je trajalo."
41,1,Mož je spet nakupil zalogo nove posode.
42,1,"Sedla je s tem na vogal trga, razpostavila posodo okrog sebe in ponujala na prodaj."
43,1,"Tedaj pa je naenkrat pridirjal pijan huzar izza vogala in se zaletel naravnost v lonce, da se je vse razletelo na tisoč črepinj."
44,1,"Žena je zajokala in od strahu ni vedela, kaj bi."
45,1,"»Oh, kaj bo z menosj!«' je zastokala."
46,1,»Kaj poreče moj mož!« Stekla je domov in mu povedala o svoji nesreči.
47,1,»Kdo pa tudi seda z lončeno posodo na vogal!« je rekel mož.
48,1,"»Pusti zdaj solze, saj vidim, da nisi za nobeno pravo delo."
49,1,"Bil sem na gradu našega kralja in vprašal, ali bi potrebovali kakšno kuhinjsko deklo."
50,1,"Obljubili so mi, da te vzamejo."
51,1,Za plačilo boš imela prosto hrano.« Tako je postala kraljeva hči kuhinjska dekla.
52,1,Morala je pomagati kuharju in opravljati najbolj nečedno delo.
53,1,V oba žepa si je pritrdila dva lončka.
54,1,"V njih je prinašala domov, kar je bilo ostankov."
55,1,In s tem sta se hranila.
56,1,"Namerilo se je, da bi morali praznovati svatbo najstarejšega kraljevega sina."
57,1,"Ubogo ženo je gnala radovednost, da je šla, se postavila pred vrata v dvorano in hotela gledati."
58,1,"Ko so zagorele luči in so prihajali gostje, eden lepši od drugega, in je bilo vse polno krasote in sijaja, je s potrtim srcem pomislila na svojo usodo ter preklinjala svojo ošabnost in prevzetnost, ki sta jo ponižali in jo pahnili v tako revščino."
59,1,"Sluge so ji od slastnih jedil, ki so jih nosili v dvorano in spet odnašali in iz katerih se je dvigal prijeten duh k nji, vrgli tu pa tam kak grižljaj, ki ga je spravila v svoj lonček, da bi ga nesla domov."
60,1,"Naenkrat je vstopi], kraljevič."
61,1,Oblečen je bil v svilo in žamet in okrog vratu je imel zlate verižice.
62,1,"In ko je zagledal lepo ženo pred vrati, jo je prijel za roko in hotel zaplesati z njo."
63,1,Ona pa se je branila in se prestrašila.
64,1,"Opazila je namreč, da je to kralj Drozgobrad, ki se je nekoč potegoval zanjo in ga je z zasmehom zavrnila."
65,1,"Nič ni pomagalo, da se je upirala, kraljevič jo je potegnil v dvorano."
66,1,"Tedaj pa se ji je utrgal trak, s katerim sta bila privezana žepa, in lončka sta padla na tla, da se je juha z jedili razlila po tleh."
67,1,"In ko so ljudje to videli, je nastal splošen krohot in porogljiv smeh, njo pa je bilo tako sram, da bi bila najrajši tisoč klafter pod zemljo."
68,1,"Skočila je skozi vrata in hotela pobegniti, na stopnicah pa jo je ujel neki moški in jo privedel nazaj; in ko se je ozrla vanj, je bil to spet kralj Drozgobrad."
69,1,"Prijazno ji je dejal: »Nič se ne boj, jaz in tisti godec, ki je stanoval s teboj v borni hišici, sva eno."
70,1,"Zaradi tebe sem se tako prenaredil, in tisti huzar, ki ti je razbil vse lonce, sem bil tudi jaz."
71,1,"To vse se je zgodilo, da bi se upognila tvoja prevzetnost in bi bil kaznovan tvoj napuh, s katerim si me zasramovala.« Tedaj se je žena bridko razjokala in rekla: »Veliko krivico sem storila in nisem vredna, da bi ti bila žena.« 

On pa ji je rekel: »Potolaži se, hudi dnevi so pri kraju, zdaj bova praznovala svojo svatbo.« In so prišle spletične in jo oblekle v najkrasnejša oblačila."
72,1,Prišel je tudi oče in veš dvor in želeli so ji srečo s kraljem Drozgobradom.
73,1,In pravo veselje se je šele zdaj začelo.
