,label,sentence
28,1,"Ko se kraljevič naje, gre dalje in pade roparjem v roke."
29,1,"Vse mu vzamejo, kar je imel: denar in konja, in mu zažugajo, da ga celo umore, ko jih je prosil, naj ga spuste, ker je kraljevi sin."
30,1,"Ko pa jih je le za božjo voljo prosil, naj mu vsaj življenje puste, so roparji rekli, da drugače ne, le če se jim pridruži in hodi z njimi ropat."
31,1,Kaj je hotel?
32,1,"Še bog, da ga niso umorili."
33,1,Šel je z njimi in postal — ropar.
34,1,"Leto je preteklo, toda starejšega sina še ni bilo domov."
35,1,"Zato reče srednji sin očetu, da namerava zdaj on iti iskat zlatega ptiča."
36,1,"Oče ga pusti, ker je obljubil, da se ob letu vrne domov, naj dobi ptiča ali ne."
37,1,"Oče mu da konja, puško, denarja in brašno."
38,1,"Srednji sin se napravi, zajaše konja in jezdi po isti poti, po kateri je

šel starejši brat."
39,1,"V gozdu gleda po drevesih po zlatem ptiču, toda zaman."
40,1,"Pride do iste trate, in ker je bil lačen, se ustavi, stopi raz konja, vzame brašno iz torbe in začne jesti."
41,1,"Spet pride medved in ga prosi, naj mu da kaj jesti, ker je lačen."
42,1,Tudi ta ga zapodi kot prvi in pravi: »Poberi se od mene!
43,1,"Zate in za take, kot si ti, so v gozdu zverine."
44,1,"Pojdi in lovi jih!«

Medved se obrne in pravi: »Le počakaj, še slabo se ti bo godilo!« Zarenči in gre."
45,1,"Ko se srednji brat naje, gre dalje in roparji ga dobe."
46,1,"Vzamejo mu vse, kar je imel: denar in konja, in mu zažugajo, da ga celo umore, kajti starejši brat gaje spoznal in se zbal, da bi očetu ne povedal, kaj je on."
47,1,"Ker pa le prosi in prosi, mu prizanesejo, seveda, če se jim pridruži in dela to, kar oni."
48,1,Kaj hoče?
49,1,"Še bog, da ga niso umorili."
50,1,Šel je z njimi in postal — ropar.
51,1,Leto je preteklo in tudi srednjega sina ni hotelo biti nazaj.
52,1,"Zdaj reče očetu še mlajši sin, da hoče iti tudi on iskat zlatega ptiča."
53,1,Oče mu pa pravi: »Dva sta že šla in ju ni nazaj.
54,1,"Iti hočeš še ti, da tudi tebe ne bo."
55,1,"Ostani doma, vidiš, edino tebe še imam, ali naj še tebe izgubim?«

Toda sin ni dal miru."
56,1,"Tako dolgo je naganjal očeta, da ga je pustil, mu dal konja, denarja in brašno."
57,1,"Najmlajši sin je jezdil po ravno isti poti in prišel na isto trato, kjer sta bila prejšnje in poprejšnje leto njegova brata."
58,1,"Stopi raz konja, vzame brašno iz torbe in začne jesti."
59,1,"Spet pride medved in ga prosi: »Daj še meni malo, saj vidiš, da sem lačen.«

Ta pa — dobrega srca, kakor je bil — reče: »O, le tukaj z menoj jej, kolikor hočeš in kolikor se ti poljubi."
60,1,"Bo že kako šlo, če zmanjka.« In medved je jedel in jedel, da je njemu le malo ostalo."
61,1,Nato seže še v torbo in jo popolnoma izprazni.
62,1,"Toda medved spet je, da je bil kraljevič prav malo deležen."
63,1,"Medved

pa še ni bil sit."
64,1,"Pravi mu: »Daj mi še konja, da ga snem in se najem, ker sem lačen.«

»I,« pravi on, »saj ti bi ga dal, pa nimam potem na kom jezditi.«

Medved odgovori: »Boš pa mene jezdil.«

Kraljevič pravi: »Kako bom tebe jezdil, ko se mi bo vsak smejal, kdor me bo videl.«

Medved pa mu spet odvrne: »Naravnost tja te bom prinesel, kjer je tista stvar, ki jo iščeš.«

Ko kraljevič to sliši, si misli: — Če ti veš, kaj iščem, tudi veš, kje je!"
65,1,"— in reče: »I — no, pa ga snej, da se naješ in lakoto zamoriš.«

Tedaj plane medved nad konja, ga razmesari in se naje."
66,1,"Ko se je nasitil, mu reče: »Zdaj pa ureži leskovo šibo, ki je v enem letu zrasla, zajaši me in prinesel te bom do zlatih ptičev.«

Mladenič je urezal leskovo šibo, kar je je v enem letu zraslo, zajahal medveda in dirjala sta, da sta pridirjala do skale."
67,1,"Pri skali se medved ustavi in pravi: »Tu, v tej skali je cela jata zlatih ptičev v zlatih kletkah."
68,1,Mahni z leskovko po skali.
69,1,"Odprla se bo, pojdi vanjo in vzemi prvega ptiča, ki ti pride v roke, toda nikar ne izbiraj, da se ne zbude stražniki in te ne ujamejo.«

Stopil je z medveda, mahnil z leskovko po skali in skala se je odprla."
70,1,"Stopi v lep, prostoren kraj; na obeh straneh so visele zlate kletke z zlatimi ptiči, prvi lepši od drugega."
71,1,"Šel je od ptiča do ptiča in vsak mu je bil bolj všeč, dokler ni prišel do konca votline, kjer je bil najlepši ptič."
72,1,Tega vzame in se obrne.
73,1,"Toda preden pride do drugega konca, se straže zbude, ga primejo in mu hudo žugajo."
74,1,"Vprašajo ga tudi, zakaj je hotel ptiča ukrasti."
75,1,Mladenič pa se še nikoli ni zlagal in pove vse od konca do kraja.
76,1,"Stražniki so mu obljubili, da ga izpuste in mu podare zlatega ptiča, če jim pripelje takega in takega konja, ki mu ni v devetih deželah enakega."
77,1,"Ko pride iz votline do medveda, mu reče medved: »Vidiš, zakaj me nisi poslušal in vzel takoj prvo ptico, do katere si prišel?"
78,1,"Jaz sicer vem za takega konja, toda moraš me ubogati in storiti, kakor ti bom rekel."
79,1,"Vzemi leskovko, sedi spet name in si misli, da bi bil rad tam, kjer so tisti konji, ki jih v devetih deželah ni takih.«

Mladenič je vzel leskovko, sedel na medveda in si mislil: »O, da bi bil tam, kjer so tisti konji!« Komaj je to mislil, je že bil pred skalo."
80,1,Medved mu reče: »Udari spet s šibo po skali in skala se bo odprla.
81,1,Dobil boš konjev celo čredo.
82,1,"Odvezi prvega, ki prideš do njega, in nikar ne izbiraj, da se stražniki ne zbude in te ne ujamejo.«

Mladenič stopi z medveda, udari s šibo po skali, ki se odpre in razmakne v votlino."
83,1,"Na obeh straneh so stali privezani konji, lepi, da bi jih kar gledal, prvi lepši od drugega, zadnji na koncu jame pa najlepši."
84,1,"Tega mladenič odveze in odpelje iz jame, toda od ropota kopit se stražniki zbude, ga primejo in mu hudo žugajo."
85,1,"Vprašajo ga tudi, zakaj je hotel konja ukrasti."
86,1,"Po pravici jim pove vse od kraja do konca in obljubili so mu, da ga izpuste in mu dajo konja, če jim pripelje morsko deklico."
87,1,Mladenič jim obljubi in odide iz jame.
88,1,"Ko pride do medveda, ga medved ošteje kot prvič, rekoč: »Saj sem ti rekel, zakaj me nisi poslušal?"
89,1,"Pač vem, kje in kako bi se dala dobiti morska deklica."
90,1,Tu spodaj ni daleč morje.
91,1,"Pojdi v mesto in si nakupi vsakovrstnega kramarskega blaga, z njim pojdi na breg morja in ga tam prodajaj."
92,1,Prišle bodo tri morske deklice.
93,1,"Kupčuj samo s tisto, ki ti bo najbolj všeč."
94,1,"Ko bo nakupila in hotela oditi, naj ti da roko, da bo sreča večja."
95,1,"Takrat si pa misli, da bi bil rad pri konjih."
96,1,"Ročno boš tam, kjer si želiš."
97,1,Tako delaj ves čas.« To medved reče in gre svojo pot.
98,1,Mladenič gre in gre in pride do mesta.
99,1,"Tu nakupi vsake vrste kramarskega blaga: trakov, šivank in drugih podobnih reči."
100,1,S tem blagom gre k morju in ga tam razloži naprodaj.
101,1,"Pridejo tri morske deklice, prva lepša od druge."
102,1,"Samo s tisto, ki se mu je zdela najlepša, je kupčeval."
103,1,"Ko je deklica nakupila, kar je želela, ji mladenič reče, naj mu seže v roko, da bo sreča večja."
104,1,"Deklica mu seže v roko, on pa si misli: — Ko bi bil zdaj pri konjih!"
105,1,"—

Kakor bi trenil z očmi, je bil mladenič z morsko deklico pri konjih."
106,1,"Tam so mu dali prej obljubljenega konja in vsi zamaknjeni so gledali morsko deklico, pa se je niso mogli nagledati."
107,1,"Mladenič sede na konja in preden gre, jih prosi, da bi še smel deklici seči v roko za slovo."
108,1,"Radi so mu dovolili, veseli, da so le deklico dobili."
109,1,"On ji seže v roko in si misli: — O, ko bi bil zdaj tam, kjer so zlati ptiči!"
110,1,"—

Kakor bi z očmi trenil, je bil pri zlatih ptičih: on, morska deklica in konj."
111,1,"Vsi veseli ogledujejo konja, tako lepega in ognja polnega."
112,1,"Ročno mu prineso najlepšega zlatega ptiča v najlepši zlati kletki, ko še s konja ni stopil."
113,1,"Toda kakor hitro je dobil ptiča in prijel deklico za roko, si je mislil: — O, ko bi bil zdaj pri medvedu!"
114,1,"—

Takoj je bil že pri medvedu on, morska deklica, konj in zlati ptič."
115,1,Medved mu reče: »Zdaj imaš vse in sreča te čaka.
116,1,Samo enega se varuj: varuj se kupovati mesa z vislic!« Medved to izgovori in gre svojo pot.
117,1,Mladenič pa jezdi z morsko deklico dalje proti domu in pride v mesto.
118,1,V mestu je vrelo skupaj polno ljudi.
119,1,"To se mu je čudno zdelo in povprašal je prvega, ki je prišel mimo njega, kaj to pomeni."
120,1,"Ta mu pove, da peljejo dva tatova obesit."
121,1,"Stopi bliže, da bi videl, kdo sta ta dva nesrečnika."
122,1,Toda joj!
123,1,V njiju spozna svoja starejša brata.
124,1,"Vpraša, kaj sta storila, in povedo mu, da sta zelo veliko pokradla."
125,1,"Smilita se mu, saj sta

vendar brata."
126,1,"Zato vpraša, ali ju je mogoče rešiti."
127,1,"»O, pač,« mu reko, »kdor plača še enkrat toliko, kolikor sta vzela.« Ker je imel še od doma dovolj denarja, našteje odkupnino in gre svojo pot iz mesta."
128,1,"Ko sta brata zvedela, da sta rešena smrti, bi rada vedela, kdo ju je odkupil, in vprašala sta vsakega, kje je njun rešitelj."
129,1,"Pokazali so jima pot, po kateri je šel iz mesta."
130,1,"Gresta za njim, in ko ga zagledata, spoznata, da je njun brat in da nese zlato ptico domov."
131,1,"Zbala sta se, da bi doma ne povedal, kaj se je z njima že zgodilo."
132,1,Iz zavisti sta ga ubila in pustila mrtvega na cesti.
133,1,"Vzela sta konja, morsko deklico in zlato ptico in šla proti domu."
134,1,"Vse se ju je veselilo, posebno pa oče — kralj."
135,1,"Konja so dali v hlev, toda odsihmal se je tako shudil, da ni smel nihče k njemu, in so mu morali z vrha dajati zobanja."
136,1,"Tudi morska deklica je bila tako žalostna, da ni mogla besede spregovoriti."
137,1,Zlata ptica je vedno nosila povešeno glavo in tudi ni dala glasu od sebe.
138,1,"Vsi so mislili, da jo bo zdaj zdaj konec."
139,1,Tedaj pa pride medved do mrliča na poti.
140,1,"Odkoplje neko korenino, jo stolče na kamnu, kane sok mrtvemu v usta in mladenič oživi in ozdravi."
141,1,Nato medved izgine in nič več ni bilo slišati o njem.
142,1,Mladenič pa gre v strgani obleki domov.
143,1,Nihče ga ni spoznal.
144,1,"Vpraša po svojem konju, a vse ga debelo gleda in misli, da je blazen."
145,1,"Pokažejo mu konja v hlevu in povedo, da ne sme nihče v njegovo bližino."
146,1,On gre k njemu.
147,1,"Ko ga konj zagleda, začne veselo rezgetati in se mu da božati in gladiti, kot bi bil najbolj krotka žival."
148,1,Vse strmi.
149,1,"Nato spet vpraša: »Kje je moja ptica, zlaj:a ptica?"
150,1,"Dajte mi jo nazaj!«

Šel je naravnost v kraljevo stanovanje, v tisto sobo, kjer je visela kletka z zlato ptico."
151,1,"Komaj ga ptica zagleda, začne na ves glas tako nebeško prepevati, da

se je razlegalo po vsem gradu, kot bi godli sami nebeški angelci."
152,1,"Ko kralj sliši ptico tako prepevati, prihiti v sobo, iz druge sobe pa morska deklica, ki se ji je to čudno zazdelo."
153,1,"Komaj zagleda mladeniča, razpne bele ročice, skoči k njemu, ga objame, se ga oklene in pritisne na srce, kakor bi ga več ne hotela izpustiti."
154,1,"Oče je bil priča vsemu temu in ni vedel, kaj naj reče."
155,1,"Spozna svojega sina, in ko izve, kako sta brata z njim ravnala, in kaj se je z njima godilo, se razhudi ter zapove oba starejša sinova obesiti, ker sta to tudi zaslužila."
156,1,"Mlajšemu pa je dal kraljestvo in naredili so veliko svatovščino, kajti oženil se je z lepo morsko deklico."
