,label,sentence
48,1,"Tako jih je bilo zdaj sedem, ki so tekli za Tepčkom z gosko."
49,1,Tako je prišel kmalu zatem Tepček z vsem spremstvom v neko mesto.
50,1,"Tam je vladal kralj, ki je imel tako resno hčerko, da je nihče na svetu ni mogel pripraviti, da bi se zasmejala."
51,1,"Zato je izdal zakon, da jo bo tisti, ki jo pripravi do smeha, dobil za ženo."
52,1,Tepček je to slišal in odšel s svojo gosko in njenimi priveski pred kraljevo hčer.
53,1,"Ko je kraljična zagledala ta smešni sprevod, se je začela ves glas smejati, da kar ni mogla nehati."
54,1,Tepček jo je zato zahteval za nevesto.
55,1,"Kralju pa ta zet ni bil všeč, zato se je izmikal in izmikal."
56,1,"Dejal je, da mu mora poprej pripeljati še človeka, ki bi mogel izpiti polno klet vina."
57,1,Tepček je pomislil na sivega možička.
58,1,Ta edini bi mu lahko pomagal.
59,1,"Šel je v gozd in na mestu, kjer je posekal drevo, je zagledal moža, ki je imel hudo žalosten obraz."
60,1,"Tepček ga je vprašal, kaj si tako žene k srcu."
61,1,»Tako zelo sem žejen in se ne morem napiti.
62,1,Mrzle vode ne prenašam.
63,1,"Izpraznil sem sicer sod vina, a kaj je kapljica na razbeljeni kamen?« je odgovoril mož."
64,1,"»Potlej ti jaz lahko pomagam,« je rekel Tepček."
65,1,"»Pojdi z menoj, do sitega se boš napil.« Odpeljal ga je nato v kraljevo klet."
66,1,"Mož se je lotil ogromnih sodov in pil je in pil, da ga je v bokih bolelo."
67,1,"A še preden je minil dan, je izpil vso klet."
68,1,Tepček je spet zahteval svojo nevesto.
69,1,"Kralj pa je bil jezen, da bi takle navaden fantin, ki mu ves svet ne pravi drugače kakor Tepček, odpeljal njegovo hčerko."
70,1,"Zato je postavil nove pogoje: poprej mora poiskati še človeka, ki bo mogel pojesti celo goro kruha."
71,1,Tepček ni dolgo pomišljal in je šel precej v gozd.
72,1,"Tu je na istem mestu sedel mož, ki se je z jermenom prepasoval čez pas ter imel hudo čemeren obraz."
73,1,"»Pojedel sem že celo krušno peč ovsenjaka, a kaj zaleže to, če ima človek tako lakoto kakor jaz."
74,1,"Želodec mi je čisto prazen in z jermenom si moram zadrgniti pas, da ne umrjem od lakote,« je rekel možak."
75,1,"Tepček se je zelo razveselil in rekel: »Vstani in pojdi z menoj, do sitega se boš najedel.« 

Povedel ga je na kraljevi dvor."
76,1,Kralj pa je dal medtem navoziti moke iz vsega kraljestva in dal speči iz nje velikansko goro kruha.
77,1,Mož iz gozda se je postavil pred to goro in začel jesti.
78,1,Jedel je in v enem dnevu je gora izginila.
79,1,"Tepček je v tretje zahteval svojo nevesto, kralj pa se je še enkrat skušal izviti."
80,1,"Zahteval je ladjo, ki bi mogla voziti po kopnem in po vodi."
81,1,"»Ko boš prijadral s to ladjo,« je rekel, »boš precej dobil mojo hčer za ženo.« Tepček je odšel naravnost v gozd."
82,1,"Tam je sedel tisti stari, sivi možiček, kateremu je bil dal svoj kolač."
83,1,"»Jedel in pil sem zate,« je rekel, »in dal ti bom tudi ladjo."
84,1,"Vse to pa zato, ker si pokazal, da imaš blago srce.« Dal mu je tudi ladjo, ki je vozila po kopnem in po vodi."
85,1,"Ko je kralj to videl, mu ni mogel več odreči hčere."
86,1,Obhajali so svatbo.
87,1,"Ko pa je kralj umrl, je Tepček podedoval kraljestvo in preživel je veliko let v sreči in zadovoljstvu s svojo ženo."
