,label,sentence
26,1,Voznik je moral pustiti voz na cesti in hud in jezen oditi domov.
27,1,"»Ah,« je rekel svoji ženi, »glej kakšna nesreča me je doletela!"
28,1,"Vino mi je izteklo iz sodov in vsi trije konji so mrtvi.« »Oh, mož,« je rekla žena možu, »kakšen hudoben ptič je prišel v hišo!"
29,1,"Zbral je vse ptice sveta in so se vrgli gori na našo pšenico in bojo vso pozobali.« Voznik je odšel na podstrešje, tam pa je sedelo na tisoče in tisoče ptic in pozobale so vso pšenico; med njimi je bil tudi vrabec."
30,1,"»Joj, kako sem nesrečen!« je ves potrt zavzdihnil voznik."
31,1,"»Ne, nisi še zadosti nesrečen, še s svojim življenjem boš plačal,« je vzkliknil vrabec in odfrčal."
32,1,Tako je voznik izgubil vse svoje imetje.
33,1,"Žalosten je odšel v hišo, sedel za peč in bil hud in razkačen."
34,1,"Pred oknom pa je sedel vrabec in mu vreščal: »Plačal boš s svojim življenjem!« Voznik je pograbil sekiro in jo zalučal v vrabca; sekira je razbila šipe v oknih, ptice pa ni zadela."
35,1,"Vrabec je priletel nato v izbo, sedel na peč in vreščal: »Plačal boš s svojim življenjem!« 

Voznik pa, ves besen in slep od togote, je razbil peč in tako še vse drugo, kamor koli je sedel vrabec, iz kraja v kraj, vse svoje pohištvo, zrcalo, klopi, mizo in nazadnje še stene svoje hiše, njega pa ni mogel zadeti."
36,1,Nazadnje ga le pograbi z roko.
37,1,»Ali naj ga ubijem?« vpraša njegova žena.
38,1,"»Ne,« vzklikne on, »to bi bila premila kazen."
39,1,"Hujše smrti naj umre, požrl ga bom!« Vzel je ptiča in ga pogoltnil."
40,1,"Vrabec pa mu začne frfotati v želodcu, prifrfota kvišku, vozniku v usta."
41,1,"Tam pokuka z glavo ven in zakliče: »Pa boš vendarle plačal z življenjem!« Voznik da sekiro svoji ženi in ji reče: »Ubij mi vrabca v ustih!« Žena udari, udarec pa je zgrešil in zadel voznika naravnost na glavo, da se je mrtev zgrudil na tla."
42,1,Vrabec pa se je dvignil in odletel.
