,label,sentence
33,1,"Cerkovnica je dolgo čakala svojega moža, a ko ga ni in ni bilo, jo je prevzel strah."
34,1,"Zbudila je fanta in vprašala: 

»Ali veš, kje je ostal moj mož?"
35,1,"Odšel je pred teboj v zvonik.« »Ne vem,« je odgovoril fant."
36,1,"»A nekdo je stal na stopnicah nasproti lini in ker mi ni dal odgovora in ni maral oditi, sem ga imel za malopridneža in sem ga pahnil po stopnicah."
37,1,"Pojdite tja in poglejte, kdo je bil."
38,1,"Hudo mi je, če je bil.« Žena je odhitela in našla svojega moža, ki je ležal v kotu in stokal z zlomljeno nogo."
39,1,"Odnesla ga je domov in pohitela z glasnim jokom k fantovemu očetu: »Vaš fant,« je zacvilila, »je povzročil hudo nesrečo."
40,1,"Vrgel je mojega moža po stopnicah, da si je zlomil nogo."
41,1,"Spravite nam tega ničvredneža iz hiše!« Oče se je ustrašil, stekel tja in ozmerjal sina: 
»Kakšne hudobne neumnosti pa so to?"
42,1,"Tega te je sam hudobec naučil!« »Poslušaj, oče,« je odgovoril sin, »jaz sem čisto nedolžen."
43,1,Stal je tam ponoči kakor bi kaj hudega kuhal.
44,1,"Saj nisem vedel, kdo je, trikrat sem ga opomnil, naj spregovori ali pa odide.« »Oh,« je rekel oče, »same nadloge imam s teboj."
45,1,"Pojdi mi izpred oči, ne maram te več videti!« »Prav rad, oče, počakaj samo, da se zdani."
46,1,"Grem, da bi se naučil, kaj je strah."
47,1,"Tako bom vsaj znal eno umetnijo, s katero se bom preživljal.« »Uči se, kar se hočeš,« je rekel oče, »meni je vseeno."
48,1,"Na petdeset tolarjev, pojdi s tem v daljni svet, a živi duši ne črhni, od kod si in kdo je tvoj oče, ker me mora biti sram zate.« »Prav, oče, kakor želiš."
49,1,"Če nič drugega ne zahtevaš, to si bom že lahko zapomnil.« Ko se je zdanilo, je fant vtaknil svojih petdeset tolarjev v žep in se odpravil na široko deželno cesto."
50,1,"Tako gredoč je govoril sam pri sebi: »Ko bi le zvedel, kaj je strah!"
51,1,"Ko bi me le bilo strah!« 

Pa ga je dohitel človek, ki je slišal, kaj govori fant sam pri sebi."
52,1,"In ko sta hodila kos poti skupaj ter zagledala vislice pred seboj, mu je človek dejal: »Vidiš tistole drevo tam?"
53,1,Sedem jih visi na njem.
54,1,Oženili so se z vrvarjevo hčerjo in se učijo letanja.
55,1,"Sedi podnje in počakaj, da bo noč, pa se boš že naučil, kaj je strah.« »Če ni treba nič drugega,« je menil fant, »je to prav lahko."
56,1,"Če bom res tako hitro spoznal strah, ti dam mojih petdeset tolarjev."
57,1,"Kar vrni se jutri zjutraj.« Nato je šel fant k vislicam, sedel podnje in čakal, da se bo zvečerilo."
58,1,"In ker ga je zeblo, je zakuril ogenj."
59,1,"Okrog polnoči je zapihal tak mrzel veter, da se kljub ognju ni mogel ogreti."
60,1,"In ko je začel veter zibati obešence drugega proti drugemu, da so bingljali sem in tja, je pomislil: »Tebe zebe tukaj pri ognju, kako more zebsti šele te zgoraj, da tako brcajo.« In ker je bil mehkega srca, je pristavil lestev, odvezal drugega za drugim in jih vseh sedem odnesel na tla."
61,1,"Nato je podgrebel ogenj, popihal vanj in jih posadil okrog, da bi se ogreli."
62,1,Oni pa so sedeli in se niso ganili in ogenj je segal po njihovi obleki.
63,1,"Ko je videl to, jim je rekel: »Pazite se, drugače vas obesim 
nazaj.« Mrtveci pa niso slišali, molčali so in pustili, da so se jim naprej cunje smodile."
64,1,"Fant se je razjezil in dejal: »Če nočete paziti, vam ne morem pomagati."
65,1,"Nočem zgoreti z vami,« in jih obesil nazaj."
66,1,Nato je sedel k svojemu ognju in zaspal.
67,1,"Drugo jutro je prišel tisti človek po petdeset tolarjev in rekel: »Zdaj menda veš, kaj je strah?« »Ne, od kod pa bi vedel?« je odgovoril fant."
68,1,"»Tile tam gori niti ust niso odprli in bili so tako neumni, da so pustili, da so jim zgorele cunje, ki so jih imeli na sebi.« 

Tedaj je človek uvidel, da ta dan ne bo dobil petdeset tolarjev."
69,1,"Odšel je in rekel sam pri sebi : »Ne, na kaj takega pa še nisem naletel.« Tudi fant je šel svojo pot in spet začel govoriti sam pri sebi: »Oh, da bi me bilo strah!"
70,1,"Ko bi me bilo strah!« To je slišal voznik, ki je stopal za njim, pa ga je vprašal: »Kdo pa si?« »Ne vem,« je rekel fant."
71,1,"Voznik je dalje vprašal: »Od kod si?« »Ne vem.« »Kdo je tvoj oče?« »Tega ne smem povedati.« »A kaj venomer momljaš sam pri sebi?« »Eh,« je zavzdihnil fant, »rad bi doživel, da bi me bilo strah; a nihče me ne more tega naučiti.« »Kar tiho bodi,« je dejal voznik."
72,1,"»Pojdi z menoj, pomagal te bom spraviti pod streho.« Fant je šel z voznikom in zvečer sta prišla do krčme, kjer naj bi prenočila."
73,1,"Ko sta stopila v izbo, je fant spet na ves glas dejal: »Ko bi me bilo strah!"
74,1,"Da bi me bilo strah!« Krčmar, ki je slišal to, se je zasmejal in rekel: »če te to mika, imaš priložnosti dovolj.« »Ah, molči rajši,« se je vmešala krčmarica."
75,1,"»Že marsikateri predrznež je plačal s svojim življenjem; bila bi velika škoda za te lepe oči, če naj ne bi več gledale belega dne.« Fant pa je dejal: »Pa če bi bilo kaj :1;e- tako hudega, spoznati hočem strah, saj sem zato tudi šel na pot.« In ni odnehal, dokler mu ni krčmar povedal, da nedaleč stran stoji zakleti grad, v katerem bo lahko spoznal, kaj je strah, če le hoče tri noči prebedeti v njem."
76,1,"Tistemu, ki bi se mu to posrečilo, je kralj obljubil svojo hčerko za ženo, to pa je najlepša deklica pod soncem."
77,1,"V gradu so skriti tudi veliki 

zakladi, ki jih stražijo hudi duhovi."
78,1,Bili bi osvobojeni in reven človek bi pošteno obogatel z njimi.
79,1,"A že mnogo jih je odšlo v ta grad, nihče pa še ni prišel ven."
80,1,"Naslednji dan je fant odšel h kralju in mu rekel: »Če mi dovolite, bi rad tri noči stražil v začaranem gradu.« Kralj se je ozrl vanj in ker mu je bil mladenič všeč, je dejal: »Lahko si izbereš tri stvari, seveda ne smejo biti žive, ki jih smeš vzeti s seboj.« »Potem prosim za ogenj, stružnico in rezbarski stol z nožem,« je odgovoril fant."
81,1,"Kralj je ukazal, da so mu vse to še podnevi odnesli v grad."
82,1,"Ko pa se je približala noč, je fant odšel tja in zakuril velik ogenj v izbi, zraven postavil rezbarski stol z nožem in sedel na stružnico."
83,1,"»Ah, ko bi me vsaj bilo strah!« in zavzdihnil."
84,1,»Ampak tega tudi tukaj ne bom spoznal.« Proti polnoči je hotel ogenj malo podkuriti.
85,1,"Ko je tako pihal vanj, je od nekod iz kota zaslišal neko vreščanje: »Av, mijav, kako je mraz!« »Prismode neumne,« je zaklical fant, »kaj pa se derete?"
86,1,"Če vas zebe, pridite, sedite k ognju in se ogrejte.« In komaj je spregovoril, sta z velikanskim skokom priskočili dve veliki črni mački, ki sta sedli vsaka na eno stran in ga divje gledali s svojimi ognjenimi očmi."
87,1,"Ko sta se malo ogreli, sta dejali: »Prijatelj, ne bi vrgli partijo kar t?« »Zakaj pa ne?« je odgovoril on."
88,1,»Samo svoje tace mi malo pokažita.« Iztegnili sta svoje kremplje.
89,1,"»Oho,« je rekel, »kakšne dolge nohte imata, porezati vama jih moram.« S tem ju je zgrabil za vrat, ju dvignil na rezbarski stol ter jima trdo privil šape."
90,1,"»Po prstih sem vaju spoznal,« je dejal."
91,1,»Zato me je minilo veselje za karte.« Ubil ju je in ju vrgel v vodo.
92,1,"Komaj pa je imel mir pred njima in je hotel spet sesti k svojemu ognju, so začele prihajati iz vseh kotov in koncev črne mačke in črni psi na razbeljenih verigah, prihajalo jih je več in več, da se jim ne bi mogel več skriti."
93,1,"Strahovito so tulili, teptali njegov ogenj, ga razmetavali in ga hoteli pogasiti."
94,1,"Za trenutek je to mirno gledal, ko pa mu je začelo presedati, je pograbil rezbarski nož in zavpil: »Zdaj pa od tod, svojat!« in začel sekati po njih."
95,1,"Kolikor jih ni pobegnilo, jih je pobil in jih vrgel v bajar tam zunaj."
96,1,"Ko se je vrnil, je znova razpihal ogenj ter se skušal ogreti."
97,1,"In ko je tako sedel, so se mu oči kar same zapirale in začutil je potrebo, da bi zaspal."
98,1,Pogledal je okrog sebe in v kotu zagledal veliko posteljo.
99,1,"»To je pa imenitno,« je rekel in legel vanjo."
100,1,"Ko je hotel zatisniti oči, se je začela postelja sama od sebe premikati in vozil se je po vsem gradu."
101,1,"»Lepo, lepo,« se je zasmejal, »le še malo hitreje.« Tedaj pa je začela postelja dirjati, kakor bi bilo šestero konj vpreženih vanjo."
102,1,"Švignila je čez prag in po stopnicah gor in dol, naenkrat pa hop!"
103,1,hop!
104,1,"se je prevrnila in ga pokopala pod seboj, kakor gora."
105,1,"Fant je vrgel odeje in blazine s sebe, se zrinil ven in dejal: »Zdaj pa naj se vozi kdo drug.« Legel je k svojemu ognju in spal do belega dne."
106,1,"Zjutraj je prišel kralj in ko je zagledal fanta, kako leži na tleh, je pomislil, da so ga strahovi umorili in da je mrtev."
107,1,"Hudo mu je bilo zanj in je rekel: »Škoda lepega mladeniča.« Fant je slišal te besede, se dvignil in dejal: »Tako daleč pa še nismo.« Kralj se je nemalo začudil in ves vesel vprašal fanta, kako je bilo."
108,1,"»Čisto dobro,« je odgovoril fant."
109,1,"»Ena noč je minila, tudi drugi dve bosta.« 

Ko je prišel h krčmarju, ga je ta debelo pogledal."
110,1,"»Mislil sem že,« je rekel, »da te ne bom več videl živega."
111,1,"Si zdaj spoznal, kaj je strah?« »Nisem,« je rekel on, »vse je zaman; ko bi mi le mogel kdo to povedati.« Drugo noč je šel spet v stari grad, sedel k ognju in spet začel svojo staro pesmico: »Ko bi me vsaj bilo strah!« Ko se je bližala polnoč, je zaslišal ropot in neko razgrajanje, sprva tiho, nato pa vedno močneje."
112,1,"Nazadnje je s silovitim kričanjem skozi dimnik priletela polovica človeka, ki je padel predenj."
113,1,"»Hej ti,« je zaklical, »k temu spada še druga polovica, to je premalo!« Tedaj je spet zaropotalo, zahrumelo je in zatulilo in predenj je padla še druga polovica."
114,1,"»Čakaj,« je rekel, »da ti malo razpiham ogenj.« Ko je storil to in se ozrl okrog sebe, je videl, da sta se oba dela sestavila in na njegovem sedežu je sedel strašanski človek."
115,1,"»Tako se pa nisva zmenila,« je rekel mladenič."
116,1,"»Stružnica je moja.« Človek ga je hotel odriniti, fant pa se ni dal."
117,1,S silo ga je potisnil proč in sedel na svoje mesto.
118,1,"Nato je padlo skozi dimnik še več mož, drug za drugim."
119,1,S seboj so imeli devet mrtvaških kosti in dve mrtvaški lobanji.
120,1,Postavili so kosti in začeli kegljati.
121,1,"Tudi fantu se je zahotelo in je vprašal: »Slišite, me sprejmete medse?« »Že, če imaš denar,« so rekli."
122,1,"»Denarja dovolj,« je odgovoril on."
123,1,"»A tele vaše krogle niso dovolj gladke in okrogle.« In vzel je mrtvaški lobanji, ju vtaknil v stružnico in ju gladko ostrugal."
124,1,"»Tako, zdaj boste bolje trkljali,« je dejal."
125,1,"»Hejsa, zdaj gre imenitno!« 

Igral je z njimi in izgubil nekaj denarja, ko pa je odbilo dvanajst, mu je vse izginilo izpred oči."
126,1,Legel je in mirno zaspal.
127,1,"Drugo jutro je prišel kralj pogledat, kako in kaj."
128,1,»Kako ti je bilo tokrat?« je vprašal.
129,1,"»Kegljal sem,« je rekel, »in izgubil nekaj vinarjev.« »Mar te ni bilo nič strah?« »Kje neki!« je rekel fant."
130,1,»Zabavno je bilo.
131,1,"Ko bi le vedel, kaj je groza in strah!« Tretjo noč je spet sedel na stružnico in čemerno zamrrnral."
132,1,"»Ko bi me vsaj bilo strah!« Ko je bilo že pozno, je prišlo šest velikih mož, ki so prinesli mrtvaško krsto s seboj."
133,1,"»Ha ha, to je pa gotovo moj striček, ki je šele pred nekaj dnevi umr1,« je rekel, pomignil s prstom in vzkliknil: »Le bliže, striček, le bliže!« Možje so postavili krsto na tla, on pa je pristopil in dvignil pokrov: v krsti je ležal mrtev človek."
134,1,Fant ga je potipal po obrazu.
135,1,Bil je mrzel kakor led.
136,1,"»Čakaj,« je rekel, »malo te bom ogrel.« Šel je k ognju, si pogrel roke in mu jih položil na obraz."
137,1,Mrlič je ostal mrzel.
138,1,"Vzel ga je iz krste, ga posadil k ognju, si ga vzel v naročje in mu drgnil roke, da bi kri spet začela krožiti."
139,1,"Ko tudi to ni pomagalo, se je domislil: »Če ležita v postelji dva skupaj, se Ogrejeta.« Odnesel ga je v posteljo, ga pokril in legel zraven njega."
140,1,Čez nekaj časa se je mrtvec ogrel in se začel premikati.
141,1,"In fant mu je rekel: »Vidiš, striček, če te ne bi bil grel...« »Zdaj te bom zadavili« je zavpil mrtvec."
142,1,»Kaj govoriš?« je rekel fant.
143,1,»Je to tvoja hvaležnost?
144,1,"Pri priči moraš nazaj v svojo krsto.« Vzdignil ga je, ga vrgel vanjo In zaprl pokrov."
145,1,Nato je prišlo onih šest mož in so odnesli rakev.
146,1,"»Kar noče in noče me biti strah,« je dejal."
147,1,"»Tega se živ dan ne bom naučil.« Ob teh besedah je vstopil možak, ki je bil večji od vseh drugih in grozovit na pogled."
148,1,Bil pa je že star in imel je dolgo belo brado.
149,1,"»O, ti smet!« je zaklical."
150,1,"»Zdajle boš takoj zvedel, kaj je strah, kajti umreti moraš!« »Le ne tako hitro,« se je uprl fant."
151,1,"»Če moram umreti, moram biti tudi zraven!« »Kar zgrabil te bom!« je rekel grdavš."
152,1,"»Počasi, počasi,« mu je segel v besedo fant."
153,1,»Nikar se tako ne usti.
154,1,"Če si ti močan, sem jaz tudi, če ne še močnejši.« »To bova videla,« je rekel stari."
155,1,"»Če si močnejši od mene, ti bom prizanesel; daj, poskusiva se.« Nato je starec odvedel fanta po mnogih temnih hodnikih do neke kovačnice, vzel sekiro in z enim udarcem zabil nakovalo v zemljo."
156,1,"»To znam jaz še bolje,« je rekel fant in šel k drugemu nakovalu, starec pa se je postavil poleg njega, da bi bolje videl."
157,1,Njegova dolga bela brada mu ja padala na prsi.
158,1,"In fant je pograbil sekiro, napravil z enim udarcem veliko režo v nakovalu ter stisnil starčevo brado vanjo."
159,1,"»Zdaj te pa imam,« je zmagoslavno rekel fant."
160,1,"»Zdaj si ti tisti, ki mora umreti.« Nato je pograbil železni drog in začel udrihati po starcu, dokler ni začel cviliti in ga prositi, naj neha, češ da mu bo dal velike zaklade."
161,1,Fant je potegnil sekiro iz nakovala in ga izpustil.
162,1,Stari ga je spet odvedel nazaj v grad in mu je pokazal v skriti kleti tri zaboje zlata.
163,1,"»Od tega zlata,« je dejal, »pripada en del siromakom, drugi del kralju, tretji tebi.« 

Vtem je ura odbila dvanajst, duh je izginil in fant je ostal sam v temi."
164,1,"»Nekako bom že prišel od tod,« je pomislil, se otipaval sem in tja in našel pot nazaj v izbo."
165,1,Tam je ob svojem ognju zaspal.
166,1,"Drugo jutro je prišel kralj in rekel: »Zdaj si nazadnje menda spoznal, kaj je groza in strah?« »Ne,« je odgovoril oni."
167,1,»Kaj je to?
168,1,"Moj mrtvi stric je bil tu in neki bradat človek je prišel, ki mi je pokazal veliko denarja, tega pa, kaj je strah in groza, mi ni povedal nihče.« Tedaj mu je kralj slovesno dejal: »Osvobodil si ta grad in dobil boš mojo hčer za ženo.« »To vse je zelo lepo,« je rekel mladenič, »toda jaz še vedno ne vem, kaj je strah, da bi se zgrozil.« Prinesli so zlato iz kleti in obhajali svatbo, toda mladi kralj, kakor je že imel rad svojo ženo in bil srečen z njo, je venomer govoril: »Ko bi vsaj vedel, kaj je strah!"
169,1,"Ko bi se vsaj zgrozil.« Mladi ženi je to navsezadnje že presedalo, kar ji je njena sobarica priskočila na pomoč: »Pomagala bom; jaz ga že naučim, kaj je to groza.« In šla je k potoku, ki je tekel skozi vrt, ter prinesla poln škaf piškurjev."
170,1,"Ko je mladi kralj ponoči spal, je žena odgrnila odejo z njega ter zlila cel škaf mrzle vode s piškurji čezenj, tako da so ribice capljale po njem."
171,1,"In kralj se je prebudil in zavpil: »Uh, kako me je zgrozilo, kar zona me obliva, ljuba žena!"
172,1,"Saj, saj, zdaj pa vem, kaj sta groza in strah!«"
