,label,sentence
23,1,"Lep glas imaš in če skupaj zaigramo, bo to odlična muzika.« Petelinu je bil predlog všeč in vsi štirje so odšli na pot."
24,1,"Vendar pa v enem dnevu niso mogli priti do mesta Bremen in tako so prišli zvečer v neki gozd, kjer so hoteli prenočiti."
25,1,"Osel in pes sta legla pod visoko drevo, mačka in petelin pa sta se spravila na veje, a petelin je zletel prav do vrha, kjer je bilo zanj najbolj varno."
26,1,"Preden je zaspal, se je še enkrat ozrl na vse štiri strani in zazdelo se mu je, da vidi v daljavi majhno iskrico, zaklical je tovarišem, da mora biti nedaleč od tod neka hiša, v kateri se nekaj svetlika."
27,1,"»Potemtakem se moramo dvigniti,« je rekel osel, »in oditi tja, ker imamo tukaj slabo prenočišče.« Pes je menil, da bi mu malo kosti z mesom ne delo slabo."
28,1,"Tako so se odpravili na pot proti kraju, od koder je prihajal svetloba."
29,1,"Videli so, da je luč čedalje večja, dokler niso prišli 

pred dobro razsvetljeno razbojniko hišo."
30,1,Osel se je kot največji približal oknu in pogledal v hišo.
31,1,"»Kaj pa vidiš, Sivko?« je vprašal petelin."
32,1,»Kaj vidim?« je odvrnil osel.
33,1,»Lepo pogrnjeno mizo vidim • z dobrimi jedmi in pijačami.
34,1,"Okrog mize pa sede razbojniki in se mastijo.« »To bi bilo nekaj za nas,« je dejal petelin."
35,1,"»Saj, saj, oh, če bi bili mi tam notri,« je zavzdihnil osel."
36,1,"Nato so se začele živali posvetovati, kaj naj napravijo, da bi pregnale razbojnike iz hiše."
37,1,Končno so se domislile.
38,1,"Osel se je moral s prednjimi parklji postaviti na okno, pes skočiti oslu na hrbet, mačka zlesti na psa in nazadnje je zletel petelin kvišku ter sedel mački na glavo."
39,1,"Potem so začeli na dano znamenje vsak svojo pesem: osel je rigal, pes lajal, mačka mijavkala in petelin zakikirikal."
40,1,"Nato so planili skozi okno v izbo, da so zažvenketale šipe."
41,1,"Razbojniki so ob strahovitem vrišču planili na noge, ker so mislili, da je prišla neka prikazen, ter so v silnem strahu pobegnili v gozd."
42,1,"Naši štirje prijatelji pa so sedli za mizo, se zadovoljili s tem, kar je ostalo, ter se tako natlačili, kakor da najmanj štiri tedne ne bojo imeli kaj dati v usta."
43,1,"Ko so se naši štirje godci nasitili, so utrnili luč in si poiskali vsak svoje ležišče, kakor se je komu prileglo in mu bilo pogodu."
44,1,"Osel je legel na gnoj, pes za vrata, mačka na ognjišče k toplemu pepelu in petelin na kurjo gredo."
45,1,"In ker so bili utrujeni od dolge poti, so kmalu tudi zaspali."
46,1,"Ko je minila polnoč in so roparji od daleč videli, da ni več luči v hiši in da je videti vse mirno, je rekel njihov kolovodja: »Ne bi se smeli pustiti tako hitro ugnati v kozji rog.« Poslal je enega razbojnika, naj pogleda in preišče hišo."
47,1,Vse je bilo tiho.
48,1,"Stopil je v kuhinjo, da bi prižgal svečo."
49,1,"In ker je imel žareče, ognjene mačkine oči za tleče oglje, je primaknil k njim žveplenko, da bi jo prižgal."
50,1,"Mačka pa ni 

poznala šale."
51,1,Skočila mu je v obraz ter ga začela praskati.
52,1,"Zelo se je razbojnik prestrašil, stekel je in hotel skozi dvoriščna vrata na dvorišče, pes pa, ki je ležal tam, je skočili in ga ugriznil v nogo."
53,1,"In ko je razbojnik oddirjal po dvorišču mimo gnoja, mu je dal še osel pošteno brco z zadnjo nogo."
54,1,"Petelin pa, ki ga je ves hrup prebudil iz spanja, se je zdramil, in na vse grlo zapel z grede: »Kikiriki!« Razbojnik je tekel, kolikor so ga nesle noge, k svojemu poglavarju in mu sporočil: »Hu, v tisti hiši gospodari neka grozovita čarovnica."
55,1,Puhnila je vame in mi s svojimi dolgimi nohti razpraskala ves obraz.
56,1,"In pred vrati stoji nekdo z nožem, ki me je usekal v nogo, na dvorišču leži neka črna pošast, ki me je oplazila z lesenim betom, na strehi pa je sedel sodnik in vpil: ,Pripeljite mi lopova!'"
57,1,"Zato sem pobegnil.« Od takrat si roparji niso več upali v hišo, štirim bremenskim godcem pa je bilo tako všeč v njej, da niso hoteli več ven."
58,1,"In če niso že umrli, živijo še dandanes."
