,label,sentence
25,1,"Zgodilo se je, da je nekega dne lev dejal kralju: »Kralj misli, da ima dvanajst lovcev na dvoru?« »Tako je,« je rekel kralj, »dvanajst lovcev je.« Lev pa je nadaljeval: »Kralj se hudo moti, to je dvanajst deklet.« »Ta je pa bosa,« je vzkliknil kralj, »kako mi moreš dokazati to?« »Kralj naj da posuti svojo predsobo z grahom, pa se bo pr&ej prepričal,« je rekel lev."
26,1,"»Moški imajo čvrst korak in če stopijo na grah, se grašek niti ne zgane, dekleta pa ca-pljajo in plesaje podrsavajo, grah pod nogami pa se začne kotaliti.« Kralju je bil ta nasvet kar všeč in je dal svojo predsobo posuti z grahom."
27,1,"Kralj pa je imel nekega služabnika, ki je bil lovcem naklonjen."
28,1,"Ko je slišal, kakšen poskus bojo napravili z njimi, 

je prišel k njim in jim vse povedal: »Lev hoče natveziti kralju, da ste vsi sama dekleta.« Lepo se mu je zahvalila kraljična, nato pa rekla svojini družicam: »Potrudite se malo in stopajte krepko po grahu.« Ko je dal kralj drugo jutro poklicati lovce k sebi in so te prišle v predsobo, kjer je bil posut grah, so tako krepko stopale po njem in imele tako trden in močan korak, da se niti grašek ni zakotalil ali premaknil."
29,1,"Po njihovem odhodu je rekel kralj levu: »Nalagal si me, saj stopajo kot moški.« »Zvedele so, da jih bo kralj preskušal,« je rekel lev."
30,1,»Potrudile so se.
31,1,Kralj naj da postaviti dvanajst kolovratov v predsobo.
32,1,"Ko pridejo, se bojo vse veselo ozrle po njih."
33,1,In tega moški ne stori.« Kralju je bil nasvet všeč in je dal postaviti kolovrate v predsobo.
34,1,"Služabnik pa, ki je bil za lovce, je šel in razkril kraljevo namero."
35,1,"Kraljična je dejala svojim dekletom, ko so bile same: »Potrudite se malo in se nikar ne ozirajte po kolovratih.« Ko je dal kralj naslednje jutro poklicati svojih dvanajst lovcev, so prišle v predsobo in niti z očesom ni nobena trenila proti kolovratom."
36,1,"Ves jezen je rekel kralj levu: »Spet si me nalagal, to so moški, ker se niti ozrli niso po kolovratih.« »Zvedele so, da jih kralj preskuša,« je odgovoril lev."
37,1,»Zato so se prisilile.« Kralj pa levu ni več verjel.
38,1,Dvanajsterica lovcev je kralja stalno spremljala na lovu.
39,1,Kralj jih je imel vedno rajši.
40,1,"Zgodilo se je, da so bili nekoč na lovu, ko je prišla vest, da prihaja kraljeva nevesta."
41,1,"Ko je prva nevesta to slišala, jo je tako silno zabolelo srce, da ji je skoraj počilo."
42,1,Omedlela je in se zgrudila na tla.
43,1,"Kralj je menil, da se je njegovemu dragemu lovcu kaj pripetilo, skočil je k njemu in mu hotel pomagati ter mu slekel rokavico."
44,1,"Tedaj pa je zapazil prstan, ki ga je bil dal svoji prvi nevesti."
45,1,"In ko jo je pogledal v obraz, jo je spoznal."
46,1,"Bil je tako presunjen, da jo je poljubil."
47,1,"Ko pa je odprla oči, je ginjeno dejal: »Ti si moja in jaz sem tvoj in tega nobena sila in obljuba ne more spremeniti.« Poslal je sla k drugi nevesti in jo prosil, naj se vrne v svojo deželo, ker že ima svojo ljubljeno soprogo in da stara ljubezen nikdar ne zarjavi."
48,1,"Potlej pa so slavili poroko in lev je prišel spet v milost, ker je bil vendarle tisti, ki je govoril resnico."
