,label,sentence
43,1,"Potem je poiskala mišnico, v kateri je našla šest mišk."
44,1,"Pepelki je naročila, naj dvigne vratca in jih počasi, eno po eno, spušča na prostost."
45,1,"Vsake miške se je dotaknila s čarobno palico, kar jih je preobrazilo v šest sivih konjičev."
46,1,Zdaj je bilo treba poskrbeti še za kočijaža.
47,1,"""Grem pogledat,"" je rekla Pepelka, ""če se je v past ujela tudi kakšna podgana."""
48,1,"""Seveda,"" je odvrnila vila, ""podgana bo dober kočijaž."""
49,1,"Pepelka je prinesla past, v kateri so bile tri velike podgane."
50,1,Vila je izbrala tisto z najbolj elegantnimi brki.
51,1,Zamahnila je s čarobno palico in podgana se je spremenila v debelušnega kočijaža z najlepšimi brki v deželi.
52,1,"""Tako, prevozno sredstvo je nared,"" je rekla vila, vidno ponosna na svoje delo."
53,1,"""Si zadovoljna?"""
54,1,"""Oh, seveda,"" je odvrnila Pepelka, ""ampak na ples kljub temu ne morem v teh umazanih cunjah."""
55,1,"""Ah,"" je rekla vila, ""to pa res ni problem."""
56,1,"S čarobno palico se je le dotaknila Pepelke in v trenutku se je dekle znašlo v prelepi obleki, okrašeni s čudovitimi dragulji."
57,1,Potem ji je podarila še par krasnih steklenih čeveljcev in bila je nared za ples.
58,1,"Preden jo je kočija odpeljala, jo je še opozorila, da mora ples zapustiti pred polnočjo."
59,1,"Takrat bo namreč čarovnija izgubila svojo moč in njena kočija se bo ponovno spremenila v bučo, konji v miši, kočijaž v podgano in čudovita obleka v razdrapane cunje."
60,1,"Obljubila je, da bo odšla s plesa, še preden ura odbije dvanajst."
61,1,Potem se je zahvalila in že je kočijaž pognal konje proti dvoru.
62,1,Že sam Pepelkin prihod je vzbudil veliko zanimanja.
63,1,"Vsi so se spraševali, kdo je čudovita princesa, ki je nihče ne pozna."
64,1,"Sam kraljevič jo je prišel pospremit v plesno dvorano in ko sta vstopila, je vse utihnilo."
65,1,"Plesalci so se ustavili, violine so prenehale igrati, vsi so strmeli v lepoto neznane gostje."
66,1,Tudi sam kralj ni mogel umakniti pogleda z nje.
67,1,"""Že dolgo nisem videl tako očarljive lepotice,"" je zašepetal kraljici."
68,1,"Vse dame so skrbno pregledovale Pepelkino obleko, da bi se lahko naslednji dan tudi one pojavile v podobno čudoviti opravi."
69,1,"Seveda, če bodo uspele najti ustrezen material in dovolj sposobne krojače."
70,1,Kraljevič je Pepelko posedel na častno mesto blizu kraljeve družine in jo takoj prosil za ples.
71,1,"Vse oči so bile uzrte v lep mlad par, ki se je z občudujočo milino vrtel po plesišču."
72,1,"Nato so postregli z veličastno večerjo, ki je teknila vsem razen princu."
73,1,"Ta je bil preveč prevzet nad Pepelko, da bi lahko razmišljal o hrani."
74,1,"Pepelka se je po večerji nekaj časa družila tudi s svojima sestrama, ki pa je brez sajastih oblačil sploh nista prepoznali."
75,1,"Večer je minil hitro, kakor se rado zgodi, če se imaš lepo."
76,1,"Ko je bilo pol ure do dvanajst, se je Pepelka prijazno poslovila od družbe in se odpravila domov."
77,1,"Doma jo je pričakala dobra vila, kateri je hitela navdušeno opisovati čudovit večer."
78,1,"Nato je rekla, da si želi na ples tudi naslednji dan, saj jo je povabil sam kraljev sin."
79,1,Kmalu so se s plesa vrnili tudi sestri in mačeha.
80,1,"Pogovarjali so se o skrivnostni princesi, ki je nihče ni poznal in ki je vse očarala, še zlasti kraljeviča."
81,1,Ta je bil ob njenem odhodu zelo zaskrbljen.
82,1,"Hodil je od gosta do gosta in spraševal, če vedo, kdo je skrivnostna lepotica in od kod se je vzela."
83,1,"Pepelka je komaj zadrževala navdušenje, ko je to slišala."
84,1,"Vprašala je po imenu te očarljive princese, toda nihče ga ni poznal."
85,1,"""Verjetno je prišla zelo od daleč,"" je rekla mačeha."
86,1,"""Mora biti pa res zelo lepa,"" je pripomnila Pepelka, ""da je pustila tako močan vtis."
87,1,"Oh, kako rada bi jo tudi sama videla?"""
88,1,"""Najprej moraš biti povabljena na ples, ti razcapanka!"""
89,1,ji je zabrusila starejša sestra.
90,1,"""Ampak, kdo bo povabil takšno strašilo?"""
91,1,je pridodala mlajša.
92,1,A Pepelke zbadanje ni užalostilo.
93,1,To je bil zanjo prelep večer in jutri bo še en.
94,1,Naslednjega večera je bila še čudovitejša kot dan poprej.
95,1,"Princa je popolnoma očarala, cel večer se je sukal samo okoli nje in jo nenehno obmetaval s komplimenti."
96,1,"Tako dobro se je imela, da je čisto pozabila na čas."
97,1,"Ko je prvikrat odbilo za dvanajst, je bila prepričana, da je ura komaj enajst."
98,1,Na srečo je še pravočasno ugotovila svojo zmoto in takoj stekla iz dvorane.
99,1,"Princ ji je sledil, vendar je bila prehitra."
100,1,"Za njo je ostal le stekleni čeveljček, ki ga je izgubila, ko je tekla po stopnicah."
101,1,Princ ga je nežno pobral ter si ga stisnil k srcu.
102,1,"Nato se je pozanimal pri dvornih vratarjih, ali so videli oditi kakšno princeso, a oni so prisegli, da niso videli nikogar razen kmečkega dekleta v ponošenih oblačilih."
103,1,"Pepelka je vsa zadihana pritekla domov – brez kočijaža, kočije in konjev, v svojih umazanih cunjah."
104,1,"Od njene čudovite oprave ni ostalo nič drugega kot en steklen čeveljček, ki ga je hitro skrila pod posteljo."
105,1,"Ko sta se vrnili sestri, ju je vprašala, če je bilo lepo in ali je bila tudi tokrat tam skrivnostna princesa."
106,1,"Povedali sta ji, da je bila prisotna, vendar je ob polnoči zapustila dvorano s takšno naglico, da je izgubila enega od svojih čudovitih steklenih čeveljčkov."
107,1,"Dodali sta, da je princ, ki je čevelj pobral, preostanek večera samo še strmel vanj, iz česar je bilo razvidno, da se je močno zaljubil."
108,1,"Sestri sta govorili resnico, saj je kraljevič res bil do ušes zaljubljen."
109,1,"Kraljevi glasniki so čez nekaj dni razglasili, da se bo princ poročil z dekletom, katerega stopalo se bo natanko ujemalo z izgubljenim steklenim čeveljčkom."
110,1,"Najprej so dali čevelj pomeriti princesam, groficam ter vsem ostalim dekletom plemiške krvi, a zaman."
111,1,Vse so imela prevelika stopala.
112,1,"Potem so bile na vrsti ostale dame, ki so se udeležile plesa."
113,1,"In tako so nekega dne kraljevi odposlanci potrkali tudi na vrata hiše, v kateri je živela Pepelka."
114,1,"Sestri sta se na vse pretege trudili obuti steklen čeveljček, vendar nikakor ni šlo."
115,1,Imela sta kar nekaj številk prevelika stopala.
116,1,"Nato je Pepelka vprašala, ali lahko poskusi tudi ona."
117,1,"""Glej, glej,"" sta jo začeli zbadati sestri, ""razcapanka hoče biti princesa."""
118,1,"Kraljevi odposlanec, ki je imel jasna navodila, da mora čevelj pomeriti vsako godno dekle, ji je dovolil."
119,1,Posedel jo je ter nataknil čeveljček.
120,1,"Vsi so obstali odprtih ust, kajti čevelj je objel stopalo kot ulit."
121,1,"Da bi bilo presenečenje še večje, je Pepelka iz žepa potegnila še drugi čeveljček."
122,1,"Kot da to ne bi bilo dovolj, se je v tistem trenutku pojavila še dobra vila."
123,1,S čarobno palico se je dotaknila Pepelke in ta se je ponovno znašla v veličastni obleki.
124,1,"Dvomov ni bilo več, Pepelka je bila skrivnostna lepotica."
125,1,"Sestri sta takoj padli na kolena in začeli prositi odpuščanja za vse, kar sta ji grdega storili."
126,1,"Pepelka - dobrega srca, kot je bila – jima ni zamerila."
127,1,"""Kar je bilo, je bilo,"" je rekla in ju objela."
128,1,Potem so jo odpeljali na dvor.
129,1,Princu se je zdela lepša kot najlepši dragulj.
130,1,Takoj sta si padla v objem ter si izpovedala ljubezen.
131,1,Čez nekaj dni je bila velika poroka.
132,1,"Tako kot je bila Pepelka lepa, je bila tudi dobra."
133,1,"Ko je postala princesa, ni pozabila svojih sester, kljub temu, da sta se v preteklosti do nje obnašali grdo."
134,1,Priskrbela jima je prostore na dvoru in ju omožila z bogatima plemičema.
135,1,In tako so odtlej vsi srečno živeli do konca svojih dni.
