,label,sentence
36,0,"They knocked at the door, and when the woman opened it and saw that it was Hansel and Gretel, she said: ‘You naughty children, why have you slept so long in the forest?--we thought you were never coming back at all!’"
37,1,"The father, however, rejoiced, for it had cut him to the heart to leave them behind alone."
38,0,"Not long afterwards, there was once more great dearth throughout the land, and the children heard their mother saying at night to their father: ‘Everything is eaten again, we have one half loaf left, and that is the end."
39,1,"The children must go, we will take them farther into the wood, so that they will not find their way out again; there is no other means of saving ourselves!’"
40,0,"The man’s heart was heavy, and he thought: ‘It would be better for you to share the last mouthful with your children.’"
41,0,"The woman, however, would listen to nothing that he had to say, but scolded and reproached him."
42,0,"He who says A must say B, likewise, and as he had yielded the first time, he had to do so a second time also."
43,0,"The children, however, were still awake and had heard the conversation."
44,1,"When the old folks were asleep, Hansel again got up, and wanted to go out and pick up pebbles as he had done before, but the woman had locked the door, and Hansel could not get out."
45,0,"Nevertheless he comforted his little sister, and said: ‘Do not cry, Gretel, go to sleep quietly, the good God will help us.’"
46,0,"Early in the morning came the woman, and took the children out of their beds."
47,0,"Their piece of bread was given to them, but it was still smaller than the time before."
48,1,"On the way into the forest Hansel crumbled his in his pocket, and often stood still and threw a morsel on the ground."
49,0,"‘Hansel, why do you stop and look round?’ said the father, ‘go on.’ ‘I am looking back at my little pigeon which is sitting on the roof, and wants to say goodbye to me,’ answered Hansel."
50,0,"‘Fool!’ said the woman, ‘that is not your little pigeon, that is the morning sun that is shining on the chimney.’"
51,0,"Hansel, however little by little, threw all the crumbs on the path."
52,0,"The woman led the children still deeper into the forest, where they had never in their lives been before."
53,0,"Then a great fire was again made, and the mother said: ‘Just sit there, you children, and when you are tired you may sleep a little; we are going into the forest to cut wood, and in the evening when we are done, we will come and fetch you away.’"
54,0,"When it was noon, Gretel shared her piece of bread with Hansel, who had scattered his by the way."
55,0,"Then they fell asleep and evening passed, but no one came to the poor children."
56,0,"They did not awake until it was dark night, and Hansel comforted his little sister and said: ‘Just wait, Gretel, until the moon rises, and then we shall see the crumbs of bread which I have strewn about, they will show us our way home again.’"
57,1,"When the moon came they set out, but they found no crumbs, for the many thousands of birds which fly about in the woods and fields had picked them all up."
58,0,"Hansel said to Gretel: ‘We shall soon find the way,’ but they did not find it."
59,1,"They walked the whole night and all the next day too from morning till evening, but they did not get out of the forest, and were very hungry, for they had nothing to eat but two or three berries, which grew on the ground."
60,0,"And as they were so weary that their legs would carry them no longer, they lay down beneath a tree and fell asleep."
61,0,"It was now three mornings since they had left their father’s house."
62,0,"They began to walk again, but they always came deeper into the forest, and if help did not come soon, they must die of hunger and weariness."
63,0,"When it was mid-day, they saw a beautiful snow-white bird sitting on a bough, which sang so delightfully that they stood still and listened to it."
64,1,"And when its song was over, it spread its wings and flew away before them, and they followed it until they reached a little house, on the roof of which it alighted; and when they approached the little house they saw that it was built of bread and covered with cakes, but that the windows were of clear sugar."
65,0,"‘We will set to work on that,’ said Hansel, ‘and have a good meal. I will eat a bit of the roof, and you Gretel, can eat some of the window, it will taste sweet.’"
66,0,"Hansel reached up above, and broke off a little of the roof to try how it tasted, and Gretel leant against the window and nibbled at the panes."
67,0,"Then a soft voice cried from the parlour: ‘Nibble, nibble, gnaw, Who is nibbling at my little house?’"
68,0,"The children answered: ‘The wind, the wind, The heaven-born wind,’ and went on eating without disturbing themselves."
69,0,"Hansel, who liked the taste of the roof, tore down a great piece of it, and Gretel pushed out the whole of one round window-pane, sat down, and enjoyed herself with it."
70,0,"Suddenly the door opened, and a woman as old as the hills, who supported herself on crutches, came creeping out."
71,0,"Hansel and Gretel were so terribly frightened that they let fall what they had in their hands."
72,1,"The old woman, however, nodded her head, and said: ‘Oh, you dear children, who has brought you here? Do come in, and stay with me. No harm shall happen to you.’"
73,0,"She took them both by the hand, and led them into her little house."
74,0,"Then good food was set before them, milk and pancakes, with sugar, apples, and nuts."
75,0,"Afterwards two pretty little beds were covered with clean white linen, and Hansel and Gretel lay down in them, and thought they were in heaven."
76,1,"The old woman had only pretended to be so kind; she was in reality a wicked witch, who lay in wait for children, and had only built the little house of bread in order to entice them there."
77,0,"When a child fell into her power, she killed it, cooked and ate it, and that was a feast day with her."
78,0,"Witches have red eyes, and cannot see far, but they have a keen scent like the beasts, and are aware when human beings draw near."
79,0,"When Hansel and Gretel came into her neighbourhood, she laughed with malice, and said mockingly: ‘I have them, they shall not escape me again!’"
80,0,"Early in the morning before the children were awake, she was already up, and when she saw both of them sleeping and looking so pretty, with their plump and rosy cheeks she muttered to herself: ‘That will be a dainty mouthful!’"
81,1,"Then she seized Hansel with her shrivelled hand, carried him into a little stable, and locked him in behind a grated door."
82,0,"Scream as he might, it would not help him."
83,1,"Then she went to Gretel, shook her till she awoke, and cried: ‘Get up, lazy thing, fetch some water, and cook something good for your brother, he is in the stable outside, and is to be made fat. When he is fat, I will eat him.’"
84,0,"Gretel began to weep bitterly, but it was all in vain, for she was forced to do what the wicked witch commanded."
85,0,"And now the best food was cooked for poor Hansel, but Gretel got nothing but crab-shells."
86,0,"Every morning the woman crept to the little stable, and cried: ‘Hansel, stretch out your finger that I may feel if you will soon be fat.’"
87,1,"Hansel, however, stretched out a little bone to her, and the old woman, who had dim eyes, could not see it, and thought it was Hansel’s finger, and was astonished that there was no way of fattening him."
88,0,"When four weeks had gone by, and Hansel still remained thin, she was seized with impatience and would not wait any longer."
89,0,"‘Now, then, Gretel,’ she cried to the girl, ‘stir yourself, and bring some water. Let Hansel be fat or lean, tomorrow I will kill him, and cook him.’"
90,0,"Ah, how the poor little sister did lament when she had to fetch the water, and how her tears did flow down her cheeks!"
91,0,"‘Dear God, do help us,’ she cried. ‘If the wild beasts in the forest had but devoured us, we should at any rate have died together.’"
92,0,"‘Just keep your noise to yourself,’ said the old woman, ‘it won’t help you at all.’"
93,0,"Early in the morning, Gretel had to go out and hang up the cauldron with the water, and light the fire."
94,0,"‘We will bake first,’ said the old woman, ‘I have already heated the oven, and kneaded the dough.’"
95,0,"She pushed poor Gretel out to the oven, from which flames of fire were already darting."
96,0,"‘Creep in,’ said the witch, ‘and see if it is properly heated, so that we can put the bread in.’"
97,1,"And once Gretel was inside, she intended to shut the oven and let her bake in it, and then she would eat her, too."
98,0,"But Gretel saw what she had in mind, and said: ‘I do not know how I am to do it; how do I get in?’"
99,0,"‘Silly goose,’ said the old woman. ‘The door is big enough; just look, I can get in myself!’ and she crept up and thrust her head into the oven."
100,1,"Then Gretel gave her a push that drove her far into it, and shut the iron door, and fastened the bolt."
101,0,"Oh! then she began to howl quite horribly, but Gretel ran away and the godless witch was miserably burnt to death."
102,0,"Gretel, however, ran like lightning to Hansel, opened his little stable, and cried: ‘Hansel, we are saved! The old witch is dead!’"
103,0,"Then Hansel sprang like a bird from its cage when the door is opened."
104,1,"How they did rejoice and embrace each other, and dance about and kiss each other!"
105,0,"And as they had no longer any need to fear her, they went into the witch’s house, and in every corner there stood chests full of pearls and jewels."
106,0,"‘These are far better than pebbles!’ said Hansel, and thrust into his pockets whatever could be got in, and Gretel said: ‘I, too, will take something home with me,’ and filled her pinafore full."
107,0,"‘But now we must be off,’ said Hansel, ‘that we may get out of the witch’s forest.’"
108,0," When they had walked for two hours, they came to a great stretch of water."
109,1,"‘We cannot cross,’ said Hansel, ‘I see no foot-plank, and no bridge.’"
110,0,"‘And there is also no ferry,’ answered Gretel, ‘but a white duck is swimming there: if I ask her, she will help us over.’"
111,0,"Then she cried: ‘Little duck, little duck, dost thou see, Hansel and Gretel are waiting for thee? There’s never a plank, or bridge in sight, Take us across on thy back so white.’"
112,1,"The duck came to them, and Hansel seated himself on its back, and told his sister to sit by him."
113,0,"‘No,’ replied Gretel, ‘that will be too heavy for the little duck; she shall take us across, one after the other.’"
114,1,"The good little duck did so, and when they were once safely across and had walked for a short time, the forest seemed to be more and more familiar to them, and at length they saw from afar their father’s house."
115,0,"Then they began to run, rushed into the parlour, and threw themselves round their father’s neck."
116,1,"The man had not known one happy hour since he had left the children in the forest; the woman, however, was dead."
117,0,"Gretel emptied her pinafore until pearls and precious stones ran about the room, and Hansel threw one handful after another out of his pocket to add to them."
118,1,"Then all anxiety was at an end, and they lived together in perfect happiness."
119,0,"My tale is done, there runs a mouse; whosoever catches it, may make himself a big fur cap out of it."
